      Step     Time          Energy          fmax
BFGS:    0 19:48:31     -243.711087        0.099185
BFGS:    1 19:48:32     -243.713158        0.096036
BFGS:    2 19:48:32     -243.719472        0.076264
BFGS:    3 19:48:32     -243.720672        0.069380
BFGS:    4 19:48:32     -243.723326        0.046586
BFGS:    5 19:48:33     -243.723814        0.040698
BFGS:    6 19:48:33     -243.724133        0.036323
BFGS:    7 19:48:33     -243.724355        0.032297
BFGS:    8 19:48:33     -243.724557        0.027159
BFGS:    9 19:48:33     -243.724668        0.023545
BFGS:   10 19:48:33     -243.724754        0.020736
BFGS:   11 19:48:33     -243.724841        0.018184
BFGS:   12 19:48:33     -243.724937        0.015693
BFGS:   13 19:48:33     -243.725034        0.017497
BFGS:   14 19:48:33     -243.725133        0.014970
BFGS:   15 19:48:33     -243.725230        0.015305
BFGS:   16 19:48:33     -243.725308        0.014288
BFGS:   17 19:48:33     -243.725357        0.008644
BFGS:   18 19:48:33     -243.725386        0.008199
BFGS:   19 19:48:33     -243.725407        0.008320
BFGS:   20 19:48:33     -243.725422        0.008385
BFGS:   21 19:48:33     -243.725435        0.008300
BFGS:   22 19:48:33     -243.725447        0.007992
BFGS:   23 19:48:33     -243.725462        0.007333
BFGS:   24 19:48:33     -243.725481        0.008095
BFGS:   25 19:48:34     -243.725498        0.006794
BFGS:   26 19:48:34     -243.725511        0.005508
BFGS:   27 19:48:34     -243.725522        0.005739
BFGS:   28 19:48:34     -243.725533        0.004140
BFGS:   29 19:48:34     -243.725542        0.004457
BFGS:   30 19:48:34     -243.725549        0.003534
BFGS:   31 19:48:34     -243.725553        0.002657
BFGS:   32 19:48:34     -243.725556        0.002507
BFGS:   33 19:48:34     -243.725558        0.002395
BFGS:   34 19:48:34     -243.725559        0.002316
BFGS:   35 19:48:34     -243.725560        0.002238
BFGS:   36 19:48:34     -243.725561        0.002119
BFGS:   37 19:48:34     -243.725563        0.002327
BFGS:   38 19:48:34     -243.725566        0.002724
BFGS:   39 19:48:34     -243.725569        0.002677
BFGS:   40 19:48:34     -243.725572        0.002627
BFGS:   41 19:48:34     -243.725574        0.002196
BFGS:   42 19:48:34     -243.725575        0.001700
BFGS:   43 19:48:34     -243.725576        0.001529
BFGS:   44 19:48:34     -243.725577        0.001011
BFGS:   45 19:48:34     -243.725577        0.001042
BFGS:   46 19:48:34     -243.725577        0.000839
BFGS:   47 19:48:34     -243.725577        0.000805
BFGS:   48 19:48:34     -243.725577        0.000755
BFGS:   49 19:48:34     -243.725577        0.000697
BFGS:   50 19:48:34     -243.725577        0.000643
BFGS:   51 19:48:34     -243.725578        0.000591
BFGS:   52 19:48:34     -243.725578        0.000624
BFGS:   53 19:48:34     -243.725578        0.000801
BFGS:   54 19:48:34     -243.725578        0.000817
BFGS:   55 19:48:34     -243.725578        0.000576
BFGS:   56 19:48:34     -243.725578        0.000458
