      Step     Time          Energy          fmax
BFGS:    0 19:45:47      -60.733997        0.174791
BFGS:    1 19:45:47      -60.735062        0.153057
BFGS:    2 19:45:48      -60.738585        0.042063
BFGS:    3 19:45:48      -60.738691        0.041542
BFGS:    4 19:45:48      -60.739670        0.034575
BFGS:    5 19:45:48      -60.739835        0.028384
BFGS:    6 19:45:48      -60.739902        0.039368
BFGS:    7 19:45:48      -60.739951        0.042242
BFGS:    8 19:45:48      -60.740069        0.039671
BFGS:    9 19:45:48      -60.740185        0.025960
BFGS:   10 19:45:48      -60.740251        0.008385
BFGS:   11 19:45:48      -60.740262        0.001985
BFGS:   12 19:45:48      -60.740263        0.000154
