      Step     Time          Energy          fmax
BFGS:    0 20:14:35      -38.579023        0.070187
BFGS:    1 20:14:35      -38.579230        0.069099
BFGS:    2 20:14:35      -38.585415        0.027334
BFGS:    3 20:14:35      -38.585464        0.025492
BFGS:    4 20:14:36      -38.585655        0.009360
BFGS:    5 20:14:36      -38.585685        0.003703
BFGS:    6 20:14:36      -38.585689        0.002425
BFGS:    7 20:14:36      -38.585690        0.002203
BFGS:    8 20:14:36      -38.585691        0.002462
BFGS:    9 20:14:36      -38.585692        0.002664
BFGS:   10 20:14:36      -38.585692        0.002562
BFGS:   11 20:14:36      -38.585693        0.002304
BFGS:   12 20:14:36      -38.585693        0.002026
BFGS:   13 20:14:36      -38.585694        0.001578
BFGS:   14 20:14:36      -38.585695        0.001717
BFGS:   15 20:14:36      -38.585698        0.001585
BFGS:   16 20:14:36      -38.585700        0.000913
BFGS:   17 20:14:36      -38.585701        0.000514
BFGS:   18 20:14:36      -38.585701        0.000441
